-------------------------------------------------------------------------------------------,,,,,,,,,
1984,2,30727,19.841.257,344.62,343.93,344.66,343.96,344.62,343.93
1984,3,30756,19.842.049,345.39,343.97,345.52,344.09,345.39,343.97
1984,4,30787,19.842.896,347.15,344.62,346.76,344.22,347.15,344.62
1984,5,30817,19.843.716,347.52,344.47,347.39,344.34,347.52,344.47
1984,6,30848,19.844.563,346.88,344.59,346.73,344.46,346.88,344.59
1984,7,30878,19.845.383,345.47,344.77,345.24,344.57,345.47,344.77
1984,8,30909,19.846.230,343.34,344.75,343.24,344.69,343.34,344.75
1984,9,30940,19.847.077,341.13,344.29,341.63,344.8,341.13,344.29
1984,10,30970,19.847.896,341.4,344.65,341.68,344.92,341.4,344.65
1984,11,31001,19.848.743,343.02,345.06,343.02,345.04,343.02,345.06
1984,12,31031,19.849.563,344.25,345.08,344.34,345.16,344.25,345.08
1985,1,31062,19.850.411,344.99,344.95,345.34,345.28,344.99,344.95
1985,2,31093,19.851.260,346.01,345.32,346.11,345.41,346.01,345.32
1985,3,31121,19.852.027,347.43,346.04,346.93,345.52,347.43,346.04
1985,4,31152,19.852.877,348.34,345.83,348.16,345.63,348.34,345.83
1985,5,31182,19.853.699,348.92,345.85,348.8,345.73,348.92,345.85
1985,6,31213,19.854.548,348.24,345.92,348.13,345.83,348.24,345.92
1985,7,31243,19.855.370,346.54,345.8,346.62,345.92,346.54,345.8
1985,8,31274,19.856.219,344.64,346.03,344.58,346,344.64,346.03
1985,9,31305,19.857.068,343.06,346.21,342.92,346.09,343.06,346.21
1985,10,31335,19.857.890,342.77,346.04,342.92,346.17,342.77,346.04
1985,11,31366,19.858.740,344.21,346.26,344.24,346.26,344.21,346.26
1985,12,31396,19.859.562,345.53,346.37,345.53,346.35,345.53,346.37
1986,1,31427,19.860.411,346.28,346.23,346.51,346.45,346.28,346.23
1986,2,31458,19.861.260,346.93,346.24,347.27,346.56,346.93,346.24
1986,3,31486,19.862.027,347.83,346.43,348.09,346.67,347.83,346.43
1986,4,31517,19.862.877,349.53,347.01,349.33,346.8,349.53,347.01
1986,5,31547,19.863.699,350.19,347.12,350,346.92,350.19,347.12
1986,6,31578,19.864.548,349.53,347.2,349.36,347.05,349.53,347.2
1986,7,31608,19.865.370,347.92,347.19,347.88,347.17,347.92,347.19
1986,8,31639,19.866.219,345.88,347.27,345.87,347.3,345.88,347.27
1986,9,31670,19.867.068,344.83,348,344.25,347.43,344.83,348
1986,10,31700,19.867.890,344.15,347.43,344.29,347.56,344.15,347.43
1986,11,31731,19.868.740,345.64,347.69,345.66,347.69,345.64,347.69
1986,12,31761,19.869.562,346.88,347.72,347,347.82,346.88,347.72
1987,1,31792,19.870.411,348,347.95,348.03,347.97,348,347.95
1987,2,31823,19.871.260,348.47,347.77,348.83,348.12,348.47,347.77
1987,3,31851,19.872.027,349.4,348,349.69,348.27,349.4,348
1987,4,31882,19.872.877,350.97,348.44,350.99,348.44,350.97,348.44
1987,5,31912,19.873.699,351.84,348.75,351.7,348.61,351.84,348.75
1987,6,31943,19.874.548,351.25,348.91,351.12,348.8,351.25,348.91
1987,7,31973,19.875.370,349.5,348.76,349.69,348.99,349.5,348.76
1987,8,32004,19.876.219,348.09,349.49,347.75,349.18,348.09,349.49
1987,9,32035,19.877.068,346.44,349.61,346.19,349.38,346.44,349.61
1987,10,32065,19.877.890,346.09,349.38,346.29,349.57,346.09,349.38
1987,11,32096,19.878.740,347.54,349.6,347.73,349.77,347.54,349.6
1987,12,32126,19.879.562,348.69,349.54,349.14,349.97,348.69,349.54
1988,1,32157,19.880.410,350.16,350.12,350.24,350.18,350.16,350.12
1988,2,32188,19.881.257,351.47,350.77,351.09,350.39,351.47,350.77
1988,3,32217,19.882.049,351.96,350.52,352.03,350.58,351.96,350.52
1988,4,32248,19.882.896,353.33,350.77,353.36,350.78,353.33,350.77
1988,5,32278,19.883.716,353.97,350.88,354.06,350.97,353.97,350.88
1988,6,32309,19.884.563,353.55,351.23,353.46,351.16,353.55,351.23
1988,7,32339,19.885.383,352.14,351.43,352.01,351.33,352.14,351.43
1988,8,32370,19.886.230,350.19,351.62,350.03,351.5,350.19,351.62
1988,9,32401,19.887.077,348.5,351.69,348.44,351.66,348.5,351.69
1988,10,32431,19.887.896,348.66,351.95,348.52,351.8,348.66,351.95
1988,11,32462,19.888.743,349.85,351.91,349.89,351.93,349.85,351.91
1988,12,32492,19.889.563,351.12,351.97,351.23,352.06,351.12,351.97
1989,1,32523,19.890.411,352.55,352.5,352.23,352.17,352.55,352.5
1989,2,32554,19.891.260,352.86,352.16,353,352.29,352.86,352.16
1989,3,32582,19.892.027,353.48,352.07,353.81,352.39,353.48,352.07
1989,4,32613,19.892.877,355.22,352.67,355.05,352.49,355.22,352.67
1989,5,32643,19.893.699,355.47,352.36,355.7,352.59,355.47,352.36
1989,6,32674,19.894.548,354.92,352.57,355.02,352.69,354.92,352.57
1989,7,32704,19.895.370,353.7,352.96,353.5,352.79,353.7,352.96
1989,8,32735,19.896.219,351.47,352.88,351.44,352.89,351.47,352.88
1989,9,32766,19.897.068,349.61,352.8,349.77,352.99,349.61,352.8
1989,10,32796,19.897.890,349.79,353.1,349.79,353.08,349.79,353.1
1989,11,32827,19.898.740,351.1,353.17,351.13,353.18,351.1,353.17
1989,12,32857,19.899.562,352.32,353.17,352.45,353.28,352.32,353.17
1990,1,32888,19.900.411,353.46,353.41,353.45,353.39,353.46,353.41
1990,2,32919,19.901.260,354.5,353.8,354.2,353.49,354.5,353.8
1990,3,32947,19.902.027,355.19,353.77,355.01,353.58,355.19,353.77
1990,4,32978,19.902.877,356,353.45,356.26,353.69,356,353.45
1990,5,33008,19.903.699,356.96,353.85,356.91,353.79,356.96,353.85
1990,6,33039,19.904.548,356.04,353.68,356.25,353.91,356.04,353.68
1990,7,33069,19.905.370,354.62,353.88,354.74,354.02,354.62,353.88
1990,8,33100,19.906.219,352.71,354.13,352.71,354.16,352.71,354.13
1990,9,33131,19.907.068,350.77,353.98,351.07,354.3,350.77,353.98
1990,10,33161,19.907.890,350.99,354.31,351.13,354.44,350.99,354.31
1990,11,33192,19.908.740,352.64,354.72,352.53,354.59,352.64,354.72
1990,12,33222,19.909.562,354.02,354.87,353.9,354.74,354.02,354.87
1991,1,33253,19.910.411,354.53,354.48,354.94,354.88,354.53,354.48
1991,2,33284,19.911.260,355.55,354.85,355.74,355.02,355.55,354.85
1991,3,33312,19.912.027,356.96,355.54,356.58,355.14,356.96,355.54
1991,4,33343,19.912.877,358.4,355.84,357.83,355.26,358.4,355.84
1991,5,33373,19.913.699,359.14,356.01,358.47,355.35,359.14,356.01
1991,6,33404,19.914.548,358.04,355.67,357.77,355.43,358.04,355.67
1991,7,33434,19.915.370,355.98,355.23,356.21,355.49,355.98,355.23
1991,8,33465,19.916.219,353.81,355.23,354.1,355.55,353.81,355.23
1991,9,33496,19.917.068,351.95,355.17,352.37,355.61,351.95,355.17
1991,10,33526,19.917.890,352.02,355.35,352.35,355.67,352.02,355.35
1991,11,33557,19.918.740,353.55,355.64,353.67,355.73,353.55,355.64
1991,12,33587,19.919.562,354.79,355.64,354.96,355.8,354.79,355.64
1992,1,33618,19.920.410,355.79,355.74,355.93,355.87,355.79,355.74
1992,2,33649,19.921.257,356.52,355.82,356.65,355.94,356.52,355.82
1992,3,33678,19.922.049,357.61,356.16,357.47,356,357.61,356.16
1992,4,33709,19.922.896,358.95,356.36,358.68,356.07,358.95,356.36
1992,5,33739,19.923.716,359.46,356.33,359.25,356.12,359.46,356.33
1992,6,33770,19.924.563,359.05,356.7,358.49,356.16,359.05,356.7
1992,7,33800,19.925.383,356.82,356.1,356.89,356.2,356.82,356.1
1992,8,33831,19.926.230,354.8,356.25,354.75,356.23,354.8,356.25
1992,9,33862,19.927.077,352.81,356.04,353.01,356.26,352.81,356.04
1992,10,33892,19.927.896,353.11,356.44,352.97,356.29,353.11,356.44
1992,11,33923,19.928.743,353.96,356.05,354.27,356.33,353.96,356.05
1992,12,33953,19.929.563,355.2,356.06,355.54,356.37,355.2,356.06
1993,1,33984,19.930.411,356.5,356.45,356.49,356.43,356.5,356.45
1993,2,34015,19.931.260,356.97,356.26,357.21,356.49,356.97,356.26
1993,3,34043,19.932.027,358.18,356.75,358,356.55,358.18,356.75
1993,4,34074,19.932.877,359.26,356.68,359.22,356.63,359.26,356.68
1993,5,34104,19.933.699,360.08,356.94,359.85,356.71,360.08,356.94
1993,6,34135,19.934.548,359.4,357.01,359.16,356.8,359.4,357.01
1993,7,34165,19.935.370,357.38,356.62,357.62,356.9,357.38,356.62
1993,8,34196,19.936.219,355.33,356.75,355.55,357.01,355.33,356.75
1993,9,34227,19.937.068,353.5,356.74,353.89,357.14,353.5,356.74
1993,10,34257,19.937.890,353.8,357.15,353.94,357.28,353.8,357.15
1993,11,34288,19.938.740,355.14,357.25,355.36,357.44,355.14,357.25
1993,12,34318,19.939.562,356.62,357.48,356.75,357.59,356.62,357.48
1994,1,34349,19.940.411,358.19,358.14,357.82,357.76,358.19,358.14
1994,2,34380,19.941.260,358.73,358.02,358.66,357.93,358.73,358.02
1994,3,34408,19.942.027,359.79,358.35,359.54,358.09,359.79,358.35
1994,4,34439,19.942.877,361.09,358.5,360.86,358.26,361.09,358.5
1994,5,34469,19.943.699,361.52,358.36,361.58,358.42,361.52,358.36
1994,6,34500,19.944.548,360.77,358.38,360.96,358.59,360.77,358.38
1994,7,34530,19.945.370,359.38,358.62,359.48,358.75,359.38,358.62
1994,8,34561,19.946.219,357.31,358.74,357.46,358.93,357.31,358.74
1994,9,34592,19.947.068,355.68,358.92,355.85,359.11,355.68,358.92
1994,10,34622,19.947.890,355.83,359.19,355.94,359.29,355.83,359.19
1994,11,34653,19.948.740,357.42,359.53,357.39,359.47,357.42,359.53
1994,12,34683,19.949.562,358.88,359.74,358.81,359.65,358.88,359.74
1995,1,34714,19.950.411,359.81,359.76,359.9,359.84,359.81,359.76
1995,2,34745,19.951.260,360.84,360.13,360.74,360.02,360.84,360.13
1995,3,34773,19.952.027,361.48,360.04,361.64,360.18,361.48,360.04
1995,4,34804,19.952.877,363.3,360.71,362.97,360.36,363.3,360.71
1995,5,34834,19.953.699,363.64,360.48,363.69,360.52,363.64,360.48
1995,6,34865,19.954.548,363.11,360.71,363.07,360.69,363.11,360.71
1995,7,34895,19.955.370,361.75,360.99,361.57,360.85,361.75,360.99
1995,8,34926,19.956.219,359.31,360.74,359.54,361.01,359.31,360.74
1995,9,34957,19.957.068,357.91,361.17,357.9,361.17,357.91,361.17
1995,10,34987,19.957.890,357.62,360.99,357.97,361.33,357.62,360.99
1995,11,35018,19.958.740,359.42,361.54,359.4,361.49,359.42,361.54
1995,12,35048,19.959.562,360.56,361.42,360.8,361.65,360.56,361.42
1996,1,35079,19.960.410,361.91,361.86,361.86,361.8,361.91,361.86
1996,2,35110,19.961.257,363.11,362.39,362.67,361.95,363.11,362.39
1996,3,35139,19.962.049,363.89,362.42,363.57,362.08,363.89,362.42
1996,4,35170,19.962.896,364.58,361.95,364.85,362.21,364.58,361.95
1996,5,35200,19.963.716,365.29,362.11,365.49,362.32,365.29,362.11
1996,6,35231,19.964.563,364.84,362.46,364.79,362.43,364.84,362.46
1996,7,35261,19.965.383,363.52,362.79,363.23,362.53,363.52,362.79
1996,8,35292,19.966.230,361.35,362.81,361.12,362.63,361.35,362.81
1996,9,35323,19.967.077,359.32,362.6,359.42,362.71,359.32,362.6
1996,10,35353,19.967.896,359.48,362.86,359.43,362.79,359.48,362.86
1996,11,35384,19.968.743,360.64,362.75,360.78,362.87,360.64,362.75
1996,12,35414,19.969.563,362.21,363.07,362.1,362.95,362.21,363.07
1997,1,35445,19.970.411,363.06,363.01,363.09,363.03,363.06,363.01
1997,2,35476,19.971.260,363.87,363.15,363.85,363.12,363.87,363.15
1997,3,35504,19.972.027,364.44,363,364.67,363.21,364.44,363
1997,4,35535,19.972.877,366.23,363.62,365.94,363.31,366.23,363.62
1997,5,35565,19.973.699,366.68,363.49,366.61,363.43,366.68,363.49
1997,6,35596,19.974.548,365.52,363.1,365.96,363.57,365.52,363.1
1997,7,35626,19.975.370,364.36,363.6,364.44,363.72,364.36,363.6
1997,8,35657,19.976.219,362.39,363.83,362.41,363.89,362.39,363.83
1997,9,35688,19.977.068,360.08,363.35,360.8,364.1,360.08,363.35
1997,10,35718,19.977.890,360.67,364.06,360.93,364.31,360.67,364.06
1997,11,35749,19.978.740,362.32,364.45,362.45,364.56,362.32,364.45
1997,12,35779,19.979.562,364.17,365.04,363.95,364.81,364.17,365.04
1998,1,35810,19.980.411,365.22,365.17,365.14,365.08,365.22,365.17
1998,2,35841,19.981.260,366.04,365.32,366.08,365.35,366.04,365.32
1998,3,35869,19.982.027,367.2,365.75,367.07,365.6,367.2,365.75
1998,4,35900,19.982.877,368.5,365.88,368.52,365.88,368.5,365.88
1998,5,35930,19.983.699,369.19,366,369.34,366.14,369.19,366
1998,6,35961,19.984.548,368.77,366.35,368.8,366.4,368.77,366.35
1998,7,35991,19.985.370,367.53,366.77,367.38,366.65,367.53,366.77
1998,8,36022,19.986.219,365.67,367.12,365.4,366.88,365.67,367.12
1998,9,36053,19.987.068,363.8,367.09,363.8,367.1,363.8,367.09
1998,10,36083,19.987.890,364.13,367.54,363.9,367.29,364.13,367.54
1998,11,36114,19.988.740,365.36,367.49,365.36,367.47,365.36,367.49
1998,12,36144,19.989.562,366.87,367.74,366.77,367.62,366.87,367.74
1999,1,36175,19.990.411,368.05,368,367.82,367.76,368.05,368
1999,2,36206,19.991.260,368.77,368.05,368.6,367.87,368.77,368.05
1999,3,36234,19.992.027,369.49,368.03,369.43,367.95,369.49,368.03
1999,4,36265,19.992.877,371.04,368.41,370.68,368.04,371.04,368.41
1999,5,36295,19.993.699,370.9,367.7,371.31,368.11,370.9,367.7
1999,6,36326,19.994.548,370.25,367.82,370.58,368.18,370.25,367.82
1999,7,36356,19.995.370,369.17,368.4,368.98,368.24,369.17,368.4
1999,8,36387,19.996.219,366.83,368.29,366.83,368.32,366.83,368.29
1999,9,36418,19.997.068,364.54,367.84,365.08,368.39,364.54,367.84
1999,10,36448,19.997.890,365.04,368.45,365.07,368.47,365.04,368.45
1999,11,36479,19.998.740,366.58,368.72,366.44,368.56,366.58,368.72
1999,12,36509,19.999.562,367.92,368.79,367.78,368.64,367.92,368.79
2000,1,36540,20.000.410,369.05,369,368.79,368.73,369.05,369
2000,2,36571,20.001.257,369.37,368.65,369.56,368.83,369.37,368.65
2000,3,36600,20.002.049,370.42,368.93,370.43,368.92,370.42,368.93
2000,4,36631,20.002.896,371.57,368.91,371.71,369.03,371.57,368.91
2000,5,36661,20.003.716,371.74,368.52,372.36,369.15,371.74,368.52
2000,6,36692,20.004.563,371.6,369.19,371.67,369.28,371.6,369.19
2000,7,36722,20.005.383,370.02,369.29,370.12,369.42,370.02,369.29
2000,8,36753,20.006.230,368.03,369.51,368.04,369.56,368.03,369.51
2000,9,36784,20.007.077,366.53,369.85,366.37,369.71,366.53,369.85
2000,10,36814,20.007.896,366.64,370.06,366.44,369.85,366.64,370.06
2000,11,36845,20.008.743,368.2,370.35,367.87,369.99,368.2,370.35
2000,12,36875,20.009.563,369.44,370.32,369.26,370.12,369.44,370.32
2001,1,36906,20.010.411,370.2,370.15,370.31,370.25,370.2,370.15
2001,2,36937,20.011.260,371.42,370.69,371.11,370.37,371.42,370.69
2001,3,36965,20.012.027,372.04,370.57,371.96,370.48,372.04,370.57
2001,4,36996,20.012.877,372.78,370.14,373.26,370.6,372.78,370.14
2001,5,37026,20.013.699,373.94,370.71,373.94,370.72,373.94,370.71
2001,6,37057,20.014.548,373.23,370.78,373.27,370.85,373.23,370.78
2001,7,37087,20.015.370,371.54,370.77,371.72,370.98,371.54,370.77
2001,8,37118,20.016.219,369.47,370.93,369.63,371.13,369.47,370.93
2001,9,37149,20.017.068,367.88,371.2,367.94,371.28,367.88,371.2
2001,10,37179,20.017.890,368.01,371.45,368.01,371.44,368.01,371.45
2001,11,37210,20.018.740,369.6,371.75,369.47,371.6,369.6,371.75
2001,12,37240,20.019.562,371.16,372.04,370.9,371.76,371.16,372.04
2002,1,37271,20.020.411,372.36,372.31,371.99,371.93,372.36,372.31
2002,2,37302,20.021.260,373,372.27,372.84,372.1,373,372.27
2002,3,37330,20.022.027,373.44,371.97,373.75,372.27,373.44,371.97
2002,4,37361,20.022.877,374.77,372.12,375.12,372.45,374.77,372.12
2002,5,37391,20.023.699,375.48,372.25,375.88,372.65,375.48,372.25
2002,6,37422,20.024.548,375.33,372.88,375.29,372.86,375.33,372.88
2002,7,37452,20.025.370,373.95,373.18,373.81,373.07,373.95,373.18
2002,8,37483,20.026.219,371.41,372.88,371.8,373.3,371.41,372.88
2002,9,37514,20.027.068,370.63,373.96,370.19,373.53,370.63,373.96
2002,10,37544,20.027.890,370.18,373.62,370.33,373.76,370.18,373.62
2002,11,37575,20.028.740,372.01,374.17,371.86,374,372.01,374.17
2002,12,37605,20.029.562,373.71,374.6,373.35,374.22,373.71,374.6
2003,1,37636,20.030.411,374.61,374.56,374.51,374.44,374.61,374.56
2003,2,37667,20.031.260,375.55,374.82,375.4,374.66,375.55,374.82
2003,3,37695,20.032.027,376.04,374.56,376.35,374.86,376.04,374.56
2003,4,37726,20.032.877,377.58,374.92,377.75,375.07,377.58,374.92
2003,5,37756,20.033.699,378.28,375.04,378.52,375.27,378.28,375.04
2003,6,37787,20.034.548,378.07,375.61,377.91,375.48,378.07,375.61
2003,7,37817,20.035.370,376.54,375.77,376.41,375.67,376.54,375.77
2003,8,37848,20.036.219,374.42,375.89,374.35,375.86,374.42,375.89
2003,9,37879,20.037.068,372.92,376.26,372.69,376.04,372.92,376.26
2003,10,37909,20.037.890,372.94,376.4,372.76,376.21,372.94,376.4
2003,11,37940,20.038.740,374.29,376.45,374.22,376.37,374.29,376.45
2003,12,37970,20.039.562,375.63,376.51,375.65,376.51,375.63,376.51
2004,1,38001,20.040.410,376.73,376.68,376.72,376.65,376.73,376.68
2004,2,38032,20.041.257,377.31,376.57,377.53,376.79,377.31,376.57
2004,3,38061,20.042.049,378.33,376.83,378.43,376.91,378.33,376.83
2004,4,38092,20.042.896,380.44,377.75,379.74,377.03,380.44,377.75
2004,5,38122,20.043.716,380.56,377.3,380.39,377.14,380.56,377.3
2004,6,38153,20.044.563,379.49,377.05,379.68,377.26,379.49,377.05
2004,7,38183,20.045.383,377.71,376.96,378.09,377.38,377.71,376.96
2004,8,38214,20.046.230,375.77,377.28,375.98,377.52,375.77,377.28
2004,9,38245,20.047.077,373.99,377.35,374.29,377.67,373.99,377.35
2004,10,38275,20.047.896,374.17,377.63,374.38,377.83,374.17,377.63
2004,11,38306,20.048.743,375.79,377.96,375.87,378.02,375.79,377.96
2004,12,38336,20.049.563,377.39,378.28,377.34,378.2,377.39,378.28
2005,1,38367,20.050.411,378.29,378.24,378.47,378.41,378.29,378.24
2005,2,38398,20.051.260,379.56,378.82,379.37,378.62,379.56,378.82
2005,3,38426,20.052.027,380.06,378.57,380.32,378.82,380.06,378.57
2005,4,38457,20.052.877,382.02,379.34,381.74,379.04,382.02,379.34
2005,5,38487,20.053.699,382.21,378.94,382.52,379.26,382.21,378.94
2005,6,38518,20.054.548,382.05,379.57,381.93,379.48,382.05,379.57
2005,7,38548,20.055.370,380.63,379.85,380.44,379.69,380.63,379.85
2005,8,38579,20.056.219,378.64,380.12,378.39,379.91,378.64,380.12
2005,9,38610,20.057.068,376.38,379.74,376.74,380.12,376.38,379.74
2005,10,38640,20.057.890,376.77,380.25,376.85,380.32,376.77,380.25
2005,11,38671,20.058.740,378.27,380.45,378.36,380.52,378.27,380.45
2005,12,38701,20.059.562,379.93,380.82,379.83,380.7,379.93,380.82
2006,1,38732,20.060.411,381.33,381.28,380.95,380.89,381.33,381.28
2006,2,38763,20.061.260,381.98,381.24,381.81,381.06,381.98,381.24
2006,3,38791,20.062.027,382.53,381.04,382.71,381.21,382.53,381.04
2006,4,38822,20.062.877,384.33,381.65,384.06,381.36,384.33,381.65
2006,5,38852,20.063.699,384.89,381.62,384.78,381.51,384.89,381.62
2006,6,38883,20.064.548,383.99,381.51,384.11,381.65,383.99,381.51
2006,7,38913,20.065.370,382.25,381.47,382.54,381.8,382.25,381.47
2006,8,38944,20.066.219,380.44,381.93,380.42,381.95,380.44,381.93
2006,9,38975,20.067.068,378.77,382.14,378.71,382.1,378.77,382.14
2006,10,39005,20.067.890,379.03,382.52,378.77,382.24,379.03,382.52
2006,11,39036,20.068.740,380.11,382.3,380.23,382.39,380.11,382.3
2006,12,39066,20.069.562,381.63,382.52,381.66,382.54,381.63,382.52
2007,1,39097,20.070.411,382.55,382.5,382.75,382.69,382.55,382.5
2007,2,39128,20.071.260,383.68,382.94,383.6,382.84,383.68,382.94
2007,3,39156,20.072.027,384.31,382.81,384.5,382.99,384.31,382.81
2007,4,39187,20.072.877,386.2,383.5,385.86,383.15,386.2,383.5
2007,5,39217,20.073.699,386.38,383.1,386.59,383.3,386.38,383.1
2007,6,39248,20.074.548,385.85,383.36,385.93,383.46,385.85,383.36
2007,7,39278,20.075.370,384.42,383.63,384.37,383.62,384.42,383.63
2007,8,39309,20.076.219,381.81,383.3,382.26,383.79,381.81,383.3
2007,9,39340,20.077.068,380.83,384.21,380.56,383.95,380.83,384.21
2007,10,39370,20.077.890,380.83,384.33,380.62,384.11,380.83,384.33
2007,11,39401,20.078.740,382.32,384.52,382.1,384.27,382.32,384.52
2007,12,39431,20.079.562,383.58,384.48,383.53,384.41,383.58,384.48
2008,1,39462,20.080.410,385.04,384.99,384.62,384.56,385.04,384.99
2008,2,39493,20.081.257,385.81,385.07,385.46,384.7,385.81,385.07
2008,3,39522,20.082.049,385.8,384.28,386.38,384.84,385.8,384.28
2008,4,39553,20.082.896,386.74,384.01,387.74,384.99,386.74,384.01
2008,5,39583,20.083.716,388.49,385.19,388.44,385.15,388.49,385.19
2008,6,39614,20.084.563,388.02,385.55,387.77,385.32,388.02,385.55
2008,7,39644,20.085.383,386.22,385.47,386.21,385.49,386.22,385.47
2008,8,39675,20.086.230,384.05,385.57,384.1,385.66,384.05,385.57
2008,9,39706,20.087.077,383.05,386.45,382.41,385.83,383.05,386.45
2008,10,39736,20.087.896,382.75,386.25,382.49,385.98,382.75,386.25
2008,11,39767,20.088.743,383.98,386.18,383.97,386.14,383.98,386.18
2008,12,39797,20.089.563,385.08,385.98,385.41,386.29,385.08,385.98
2009,1,39828,20.090.411,386.63,386.57,386.51,386.45,386.63,386.57
2009,2,39859,20.091.260,387.1,386.36,387.36,386.61,387.1,386.36
2009,3,39887,20.092.027,388.5,387,388.27,386.75,388.5,387
2009,4,39918,20.092.877,389.54,386.83,389.65,386.92,389.54,386.83
2009,5,39948,20.093.699,390.15,386.84,390.39,387.09,390.15,386.84
2009,6,39979,20.094.548,389.6,387.1,389.75,387.27,389.6,387.1
2009,7,40009,20.095.370,388.05,387.26,388.21,387.46,388.05,387.26
2009,8,40040,20.096.219,386.07,387.56,386.13,387.66,386.07,387.56
2009,9,40071,20.097.068,384.64,388.04,384.46,387.88,384.64,388.04
2009,10,40101,20.097.890,384.32,387.84,384.58,388.09,384.32,387.84
2009,11,40132,20.098.740,386.05,388.25,386.13,388.32,386.05,388.25
2009,12,40162,20.099.562,387.49,388.39,387.65,388.54,387.49,388.39
2010,1,40193,20.100.411,388.55,388.5,388.83,388.77,388.55,388.5
2010,2,40224,20.101.260,390.08,389.33,389.75,388.99,390.08,389.33
2010,3,40252,20.102.027,391.02,389.51,390.72,389.19,391.02,389.51
2010,4,40283,20.102.877,392.39,389.67,392.14,389.4,392.39,389.67
2010,5,40313,20.103.699,393.24,389.92,392.91,389.6,393.24,389.92
2010,6,40344,20.104.548,392.26,389.75,392.27,389.78,392.26,389.75
2010,7,40374,20.105.370,390.35,389.56,390.71,389.96,390.35,389.56
2010,8,40405,20.106.219,388.53,390.03,388.59,390.13,388.53,390.03
2010,9,40436,20.107.068,386.85,390.26,386.87,390.3,386.85,390.26
2010,10,40466,20.107.890,387.18,390.71,386.94,390.46,387.18,390.71
2010,11,40497,20.108.740,388.69,390.91,388.42,390.61,388.69,390.91
2010,12,40527,20.109.562,389.83,390.74,389.86,390.75,389.83,390.74
2011,1,40558,20.110.411,391.33,391.27,390.95,390.88,391.33,391.27
2011,2,40589,20.111.260,391.96,391.21,391.78,391.01,391.96,391.21
2011,3,40617,20.112.027,392.49,390.98,392.66,391.13,392.49,390.98
2011,4,40648,20.112.877,393.41,390.68,394.01,391.27,393.41,390.68
2011,5,40678,20.113.699,394.33,391,394.74,391.42,394.33,391
2011,6,40709,20.114.548,393.75,391.23,394.07,391.58,393.75,391.23
2011,7,40739,20.115.370,392.64,391.85,392.5,391.74,392.64,391.85
2011,8,40770,20.116.219,390.25,391.75,390.38,391.92,390.25,391.75
2011,9,40801,20.117.068,389.05,392.47,388.67,392.11,389.05,392.47
2011,10,40831,20.117.890,388.98,392.52,388.76,392.29,388.98,392.52
2011,11,40862,20.118.740,390.3,392.52,390.28,392.47,390.3,392.52
2011,12,40892,20.119.562,391.86,392.77,391.76,392.65,391.86,392.77
2012,1,40923,20.120.410,393.13,393.08,392.9,392.84,393.13,393.08
2012,2,40954,20.121.257,393.42,392.67,393.79,393.03,393.42,392.67
2012,3,40983,20.122.049,394.43,392.89,394.78,393.21,394.43,392.89
2012,4,41014,20.122.896,396.51,393.75,396.2,393.42,396.51,393.75
2012,5,41044,20.123.716,396.96,393.62,396.95,393.62,396.96,393.62
2012,6,41075,20.124.563,395.97,393.47,396.32,393.84,395.97,393.47
2012,7,41105,20.125.383,394.6,393.84,394.79,394.06,394.6,393.84
2012,8,41136,20.126.230,392.61,394.15,392.72,394.3,392.61,394.15
2012,9,41167,20.127.077,391.2,394.64,391.08,394.54,391.2,394.64
2012,10,41197,20.127.896,391.09,394.63,391.25,394.78,391.09,394.63
2012,11,41228,20.128.743,393.03,395.25,392.83,395.02,393.03,395.25
2012,12,41258,20.129.563,394.42,395.33,394.36,395.25,394.42,395.33
2013,1,41289,20.130.411,395.69,395.64,395.55,395.49,395.69,395.64
2013,2,41320,20.131.260,396.94,396.19,396.48,395.72,396.94,396.19
2013,3,41348,20.132.027,397.35,395.83,397.45,395.91,397.35,395.83
2013,4,41379,20.132.877,398.44,395.7,398.89,396.13,398.44,395.7
2013,5,41409,20.133.699,400.06,396.72,399.67,396.33,400.06,396.72
2013,6,41440,20.134.548,398.95,396.42,399.04,396.53,398.95,396.42
2013,7,41470,20.135.370,397.45,396.66,397.49,396.72,397.45,396.66
2013,8,41501,20.136.219,395.49,397,395.36,396.92,395.49,397
2013,9,41532,20.137.068,393.48,396.92,393.65,397.11,393.48,396.92
2013,10,41562,20.137.890,393.77,397.34,393.74,397.29,393.77,397.34
2013,11,41593,20.138.740,395.27,397.51,395.26,397.47,395.27,397.51
2013,12,41623,20.139.562,396.9,397.81,396.75,397.64,396.9,397.81
2014,1,41654,20.140.411,398.01,397.95,397.88,397.81,398.01,397.95
2014,2,41685,20.141.260,398.18,397.42,398.75,397.98,398.18,397.42
2014,3,41713,20.142.027,399.56,398.04,399.68,398.14,399.56,398.04
2014,4,41744,20.142.877,401.44,398.69,401.07,398.3,401.44,398.69
2014,5,41774,20.143.699,401.99,398.63,401.82,398.46,401.99,398.63
2014,6,41805,20.144.548,401.41,398.87,401.14,398.62,401.41,398.87
2014,7,41835,20.145.370,399.17,398.37,399.54,398.78,399.17,398.37
2014,8,41866,20.146.219,397.3,398.82,397.38,398.94,397.3,398.82
2014,9,41897,20.147.068,395.49,398.94,395.63,399.1,395.49,398.94
2014,10,41927,20.147.890,395.74,399.31,395.7,399.26,395.74,399.31
